menu,categoria_raiz,subcategoria,categoria_ruta,orden_categoria,producto,descripcion,precio,precio_num,variantes_precio,num_variantes,recomendado,nuevo,oculto_en_web,precio_oculto,num_imagenes,imagen_archivo,imagen_url,product_id,category_id,product_type
LUNCH Y DINNER,RISOTTOS & PASTAS,PASTA TRADIZIONALE,RISOTTOS & PASTAS > PASTA TRADIZIONALE,-1,BOLOGNESA,Res cocida a fuego lento en tradicional salsa italiana elaborada con tomate San Marzano y finalizada con queso Grana padano.,$40.900,40900,,1,,,,,0,,,t1HY2eChcTjtu2sOhzlC,WLQHu6UbBjIlL94QODO1,product
LUNCH Y DINNER,RISOTTOS & PASTAS,PASTA TRADIZIONALE,RISOTTOS & PASTAS > PASTA TRADIZIONALE,-1,CARBONARA,"Rigatoni en preparación clásica de queso Grana Padano, yemas y crema, finalizada con guanciale tostado.",$44.900,44900,,1,,,,,1,8a2bd615-1061-43fe-9e4a-995076b664b9.webp,https://dvzwo3mu4ucsq.cloudfront.net/images/restaurants/toscana/product/8a2bd615-1061-43fe-9e4a-995076b664b9.webp,bKIezI029lZ9tBtItuRp,WLQHu6UbBjIlL94QODO1,product
LUNCH Y DINNER,CAFFÉ PANISSE,CAPUCCINO/LATTE,CAFFÉ PANISSE > CAPUCCINO/LATTE,-1,TRADICIONAL,,$7.900,7900,,1,,,,,0,,,yLCi6w58sZ1g463K67hA,aLvsNc6LPmvVWvpTPCSN,product
LUNCH Y DINNER,CAFFÉ PANISSE,CAPUCCINO/LATTE,CAFFÉ PANISSE > CAPUCCINO/LATTE,-1,VAINILLA,,$10.000,10000,,1,,,,,0,,,cU5oVQ0e5hzYukOp5izE,aLvsNc6LPmvVWvpTPCSN,product
LUNCH Y DINNER,RISOTTOS & PASTAS,PASTA TRADIZIONALE,RISOTTOS & PASTAS > PASTA TRADIZIONALE,-1,QUATTRO FORMAGGI & MILANESA,"Milanesa de pollo acompañada con pasta cremada en queso azul, Grana padano, parmesano, mozzarella y salsa blanca de la casa.",$38.900,38900,,1,,,,,0,,,drJ7vBvqRfFC7EZyGEvU,WLQHu6UbBjIlL94QODO1,product
LUNCH Y DINNER,CAFFÉ PANISSE,CAPUCCINO/LATTE,CAFFÉ PANISSE > CAPUCCINO/LATTE,-1,CARAMELO,,$10.000,10000,,1,,,,,0,,,fGwX4z9CO8OqUnHKefhG,aLvsNc6LPmvVWvpTPCSN,product
LUNCH Y DINNER,CAFFÉ PANISSE,CAPUCCINO/LATTE,CAFFÉ PANISSE > CAPUCCINO/LATTE,-1,MOCACCINO,,$10.000,10000,Sin Licor: $10.000 | Con Licor: $16.000,2,,,,,0,,,spSgQMbBApwlOdjy87El,aLvsNc6LPmvVWvpTPCSN,product
LUNCH Y DINNER,RISOTTOS & PASTAS,PASTA ESPECIALI,RISOTTOS & PASTAS > PASTA ESPECIALI,-0.5,HONGOS & TRUFA,"Preparación especial de la casa cremada con trufa, champiñones, Grana padano y toques de pimienta negra.",$44.900,44900,,1,,,,,1,1b371f67-fd90-4b98-b771-9730ee658d64.webp,https://dvzwo3mu4ucsq.cloudfront.net/images/restaurants/toscana/product/1b371f67-fd90-4b98-b771-9730ee658d64.webp,LA2MJ03CPlbTRfMupNmI,K5sCHoSszBpVAViTrMiq,product
LUNCH Y DINNER,RISOTTOS & PASTAS,PASTA ESPECIALI,RISOTTOS & PASTAS > PASTA ESPECIALI,-0.5,FRUTTI DI MARE,"Frutos del mar en salsa pomodoro San Marzano, cremado con Grana padano y pasta artesanal de pimentón rostizado.",$48.900,48900,,1,,,,,0,,,upkPh0s3ujRSBCjco16k,K5sCHoSszBpVAViTrMiq,product
LUNCH Y DINNER,RISOTTOS & PASTAS,PASTA ESPECIALI,RISOTTOS & PASTAS > PASTA ESPECIALI,-0.5,CACIO E PEPE E GAMBERI,Cremada en Grana padano y pimienta molida con camarones sellados en aceite de oliva y vino blanco.,$42.900,42900,,1,,,,,0,,,grAhM4Y3ZNRzv14gRlel,K5sCHoSszBpVAViTrMiq,product
LUNCH Y DINNER,RISOTTOS & PASTAS,PASTA ESPECIALI,RISOTTOS & PASTAS > PASTA ESPECIALI,-0.5,DELLA CASA,"Camarones, champiñones y espárragos salteados en aceite de oliva y vino blanco, cremados en Grana padano y salsa blanca de la casa.",$46.900,46900,,1,,,,,1,945efb53-cf01-41ad-b85b-ca537de16f5c.webp,https://dvzwo3mu4ucsq.cloudfront.net/images/restaurants/toscana/product/945efb53-cf01-41ad-b85b-ca537de16f5c.webp,7aHNJIyTJopetVPriphn,K5sCHoSszBpVAViTrMiq,product
LUNCH Y DINNER,RISOTTOS & PASTAS,PASTA ESPECIALI,RISOTTOS & PASTAS > PASTA ESPECIALI,-0.5,GAMBERI ROSSI,"Camarones, aceite de oliva, ajo. perejil, tomate Cherry y vino blanco.",$50.900,50900,,1,,sí,,,1,db51c247-b900-4b4b-87bf-2f7c05ef513d.webp,https://dvzwo3mu4ucsq.cloudfront.net/images/restaurants/toscana/product/db51c247-b900-4b4b-87bf-2f7c05ef513d.webp,aYGOJOM1jMAdYSQ5ieov,K5sCHoSszBpVAViTrMiq,product
LUNCH Y DINNER,RISOTTOS & PASTAS,PASTA ESPECIALI,RISOTTOS & PASTAS > PASTA ESPECIALI,-0.5,RIGATONI ALL'AMATRICIANA DI PEPPERONI,"Pasta corta italiana, Rigatoni en salsa de tomate italiano confitado con un toque sutil de pepperoni y tocineta en su elaboración, finalizado con burrata de búfala.",$54.900,54900,,1,,,,,1,128635bd-0f79-4326-b605-8558145953f5.webp,https://dvzwo3mu4ucsq.cloudfront.net/images/restaurants/toscana/product/128635bd-0f79-4326-b605-8558145953f5.webp,E7U4JlEsBnBZarBIIupV,K5sCHoSszBpVAViTrMiq,product
LUNCH Y DINNER,ENTRADAS,,ENTRADAS,-0.4375,ARANCINI TARTUFO E FUNGHI,croquetas de risotto trufado con centro de mozzarella.,$34.900,34900,,1,,,,,0,,,R5pvzlRWSxHs8Zp8heEX,RAa5FiKxYfUhUjYytVlM,product
LUNCH Y DINNER,ENTRADAS,,ENTRADAS,-0.4375,GAMBERI ALL'AGLIO,"Camarones cremados con mantequilla de ajo, pimentón rostizado, perejil y ligeros toques de limón. Servidos con tostones de pan de masa madre",$36.900,36900,,1,,,,,0,,,V6HnBiumvcJHHKMmzjs5,RAa5FiKxYfUhUjYytVlM,product
LUNCH Y DINNER,ENTRADAS,,ENTRADAS,-0.4375,CARPACCIO DE LOMO,"Finas lonjas de solomito de res rebozado en pimienta molida, rúgula fresca, crocante de alcaparras, queso grana padano, reducción balsámica y aderezo cesar.",$40.900,40900,,1,,,,,1,7ae31559-8c53-4cf5-b5ef-bddfb47a3387.webp,https://dvzwo3mu4ucsq.cloudfront.net/images/restaurants/toscana/product/7ae31559-8c53-4cf5-b5ef-bddfb47a3387.webp,hzEqFexNpV3EaconTf1T,RAa5FiKxYfUhUjYytVlM,product
LUNCH Y DINNER,ENTRADAS,,ENTRADAS,-0.4375,PAPAS TRUFADAS DELLA CASA,"Papas fritas barnizadas con mantequilla de trufa, queso Grana Padano y cebollín.",$39.900,39900,,1,,,,,1,620060dc-710e-4668-8d14-21925d292c61.webp,https://dvzwo3mu4ucsq.cloudfront.net/images/restaurants/toscana/product/620060dc-710e-4668-8d14-21925d292c61.webp,rw4Hjs8XDaeffBzpaN9q,RAa5FiKxYfUhUjYytVlM,product
LUNCH Y DINNER,ENTRADAS,,ENTRADAS,-0.4375,ALBÓNDIGAS ALLA TOSCANA,"Albóndigas cremadas en Grana padano, queso azul, espinacas y pomodoro. servidas con pan de masa madre.",$48.900,48900,,1,,,,,0,,,CTvjeokZPJQCu1dzx8Op,RAa5FiKxYfUhUjYytVlM,product
LUNCH Y DINNER,ENTRADAS,,ENTRADAS,-0.4375,PULPO DELLA CASA,Tentáculos de pulpo al fuego acompañado con tomates Cherry confitado y espárrago y papa artesanal.,$64.900,64900,,1,,,,,1,54b28445-b461-4322-9f43-85c127f15b7c.webp,https://dvzwo3mu4ucsq.cloudfront.net/images/restaurants/toscana/product/54b28445-b461-4322-9f43-85c127f15b7c.webp,5TCcWjEBYWp4bwvJ2I8c,RAa5FiKxYfUhUjYytVlM,product
LUNCH Y DINNER,ENTRADAS,,ENTRADAS,-0.4375,BURRATA  PANISSE,"Burrata de búfala, peras confitadas, queso azul, hierbabuena, crocante de pistacho y frutos secos.",$49.900,49900,,1,,,,,1,e2a1103c-5ba6-4d86-bc3f-c99338e97595.webp,https://dvzwo3mu4ucsq.cloudfront.net/images/restaurants/toscana/product/e2a1103c-5ba6-4d86-bc3f-c99338e97595.webp,4shRoI0iQIWlaNOd5DBI,RAa5FiKxYfUhUjYytVlM,product
LUNCH Y DINNER,ENTRADAS,,ENTRADAS,-0.4375,DEDOS MOZZARELLA & TRUFA,Dedos mozzarella apanados acompañados con miel trufada.,$27.900,27900,,1,,,,,0,,,OQq7b4W6eqaUgA0PINRZ,RAa5FiKxYfUhUjYytVlM,product
LUNCH Y DINNER,SOPAS,,SOPAS,-0.40625,MINESTRONE,Sopa clásica Italiana elaborada con vegetales de temporada.,$18.900,18900,,1,,,,,0,,,2aMiArOgilSSrCLm8Tnb,iiqcWRAJ4wIuYCiIl2VU,product
LUNCH Y DINNER,SOPAS,,SOPAS,-0.40625,CREMA DI POMODORO,"Crema artesanal de la casa a base de tomate San Marzano, con un toque ligero de parmesano.",$20.900,20900,,1,,,,,0,,,ifDqMFpsgyjABoVUziWF,iiqcWRAJ4wIuYCiIl2VU,product
LUNCH Y DINNER,SOPAS,,SOPAS,-0.40625,ZUPPA DI PESCATORE,Sopa artesanal de la casa a base de tomate San Marzano y una fina selección de frutos del mar.,$38.900,38900,,1,,sí,,,1,34a2199f-6fc9-42cb-b229-4127dbc038a4.webp,https://dvzwo3mu4ucsq.cloudfront.net/images/restaurants/toscana/product/34a2199f-6fc9-42cb-b229-4127dbc038a4.webp,lSdEdp8xeZ7I5lgBnzlm,iiqcWRAJ4wIuYCiIl2VU,product
LUNCH Y DINNER,ENSALADAS,,ENSALADAS,-0.390625,DELLA CASA,"Cogollo europeo, filete de pechuga al fuego, peras caramelizadas, queso azul, reducción de durazno, crocante de pistachos y frutos secos.",$46.900,46900,,1,,,,,0,,,Q7Zzdzg7FcQz6vz89f0g,i90LEZ9iJLc1VYsy1qrO,product
LUNCH Y DINNER,ENSALADAS,,ENSALADAS,-0.390625,CÉSAR,"Cogollo europeo, filete de pechuga al fuego, crotones de pan baguette, tocineta, queso grana Padano y aderezo césar de la casa.",$45.900,45900,,1,,,,,0,,,NaU1N8FsGv1YmbZaTX57,i90LEZ9iJLc1VYsy1qrO,product
LUNCH Y DINNER,ENSALADAS,,ENSALADAS,-0.390625,DE SOLOMITO,"Cogollo europeo, solomo de res al fuego, tomate Cherry, champiñones, espárragos, Grana padano y aderezo de la casa.",$59.900,59900,,1,,,,,0,,,P53pvjzVldAoWL52CSn0,i90LEZ9iJLc1VYsy1qrO,product
LUNCH Y DINNER,ENSALADAS,,ENSALADAS,-0.390625,INSALATA DI SALMONE,"Cogollo europeo, filete de salmón, duraznos asados, espárragos, champiñones, tomate Cherry, Grana padano y aderezo dulce de la casa.",$64.900,64900,,1,,,,,1,9fa50c03-e649-45a7-b156-89da0eac91d5.webp,https://dvzwo3mu4ucsq.cloudfront.net/images/restaurants/toscana/product/9fa50c03-e649-45a7-b156-89da0eac91d5.webp,2B987OwlXOcKBI8sH5ML,i90LEZ9iJLc1VYsy1qrO,product
LUNCH Y DINNER,IL BAR,D'AUTORE,IL BAR > D'AUTORE,0,GIN-LIMONCELLO,"Ginebra, Limoncello, Butterfly pea flower , Cordial de manzanas y peras.",$42.900,42900,,1,,,,,0,,,TPIsH0EfJTFHCtfivY43,kbvkXfhaLhGjh1cQAVxH,product
LUNCH Y DINNER,BEBIDAS,LIMONATA,BEBIDAS > LIMONATA,0,LIMONA DE VINO,"TINTO, BLANCO Y ROSÉ.",$20.900,20900,,1,,,,,0,,,g2gtpVQOWzzktfGBYz5I,ctX67UOJb4Nr4diJbA3z,product
LUNCH Y DINNER,IL BAR,D'AUTORE,IL BAR > D'AUTORE,0,DOLCE,"Ron, Puré De Mango, Crema De Coco y Hierbabuena.",$40.000,40000,,1,,,,,0,,,fFxsVbZR7llsmV6JSPIN,kbvkXfhaLhGjh1cQAVxH,product
LUNCH Y DINNER,BEBIDAS,LIMONATA,BEBIDAS > LIMONATA,0,LIMONADA ITALIANA,(CON LICOR APEROL),$22.900,22900,,1,,,,,0,,,fX5PocfW967Sl350e6On,ctX67UOJb4Nr4diJbA3z,product
LUNCH Y DINNER,IL BAR,D'AUTORE,IL BAR > D'AUTORE,0,AMORE MÍO,"Ginebra, triple sec, hierbabuena, syrup de almendras y coco, y macerado de cerezas.",$44.000,44000,,1,,,,,0,,,LexF9qCEX7Z38c15Noxn,kbvkXfhaLhGjh1cQAVxH,product
LUNCH Y DINNER,BEBIDAS,LIMONATA,BEBIDAS > LIMONATA,0,PIÑA & ALBAHACA,,$11.900,11900,,1,,,,,0,,,xXs7tculcj7C6QZAHdjA,ctX67UOJb4Nr4diJbA3z,product
LUNCH Y DINNER,BEBIDAS,LIMONATA,BEBIDAS > LIMONATA,0,COCO,,$11.900,11900,,1,,,,,0,,,4hDhUlI37By2p6FAR2zc,ctX67UOJb4Nr4diJbA3z,product
LUNCH Y DINNER,BEBIDAS,LIMONATA,BEBIDAS > LIMONATA,0,HIERBABUENA,,$10.900,10900,,1,,,,,0,,,warnOMOXbEgmXpN8voh3,ctX67UOJb4Nr4diJbA3z,product
LUNCH Y DINNER,DESAYUNOS CLÁSICOS,DESAYUNO TOSCANA,DESAYUNOS CLÁSICOS > DESAYUNO TOSCANA,0,DESAYUNO TOSCANA,"TIPO DE HUEVO: Cacerola- Pericos- Revueltos. ACOMPAÑANTE: Arepa o Pan artesanal de masa madre. BEBIDA CALIENTE: Latte, Chocolate o Café. PANADERIA: Pandeyuca o Pandebono.",$22.900,22900,Desayuno Toscana: $22.900 | Con huevos rancheros: $24.900,2,,,,,0,,,6Bg3dW3NwjTVR82s6mff,woQ9ngT4TOIEomwCwNGS,product
LUNCH Y DINNER,BEBIDAS,LIMONATA,BEBIDAS > LIMONATA,0,NATURAL,,$8.900,8900,,1,,,,,0,,,FW1tmb8LXDv2Rt8RiK0e,ctX67UOJb4Nr4diJbA3z,product
LUNCH Y DINNER,PARRILLA,CORTES TRADICIONALES,PARRILLA > CORTES TRADICIONALES,0,PECHUGA DE LA CASA,filete de pechuga de pollo a la parilla.,$40.900,40900,,1,,,,,0,,,GM7wEYZ9BuJTTwhztLYj,eGijHkKQu0jXlUMZ50gX,product
LUNCH Y DINNER,CAFFÉ PANISSE,ESPRESSO,CAFFÉ PANISSE > ESPRESSO,0,ESPRESSO,,$5.500,5500,,1,,,,,0,,,U6TDjlKT6E4lv6noI49h,pthTTlp9Ly1MELRURuEa,product
LUNCH Y DINNER,VINOS,VINOS POR COPA,VINOS > VINOS POR COPA,0,"COPA (TINTO, BLANCO, ROSÉ)",,$22.900,22900,,1,,,,,0,,,cogca3ogAzSeZhbg1XCr,RFV536ilulj30CsVtpIm,product
LUNCH Y DINNER,CAFFÉ PANISSE,ESPRESSO,CAFFÉ PANISSE > ESPRESSO,0,AMERICANO,,$6.000,6000,,1,,,,,0,,,9UiGL7fW5QvCfzJ0CQtB,pthTTlp9Ly1MELRURuEa,product
LUNCH Y DINNER,PARRILLA,CORTES TRADICIONALES,PARRILLA > CORTES TRADICIONALES,0,CHURRASCO,"400 gr de Filete de lomo ancho de res asado a la parrilla, caracterizado por su capa de grasa en los costados que potencia su sabor y presentación.",$57.900,57900,,1,,,,,0,,,DWeGRwB8gGdLvHByIYG0,eGijHkKQu0jXlUMZ50gX,product
LUNCH Y DINNER,VINOS,VINOS POR COPA,VINOS > VINOS POR COPA,0,"PICCINI MEMORO (TINTO, BLANCO, ROSÉ",,$24.900,24900,,1,,,,,0,,,Lvkob4SdquXG9z7zLkFD,RFV536ilulj30CsVtpIm,product
LUNCH Y DINNER,DESAYUNOS ESPECIALES,TOSTADAS,DESAYUNOS ESPECIALES > TOSTADAS,0,CAPRESE,"Tostada de focaccia, queso crema de pesto, Mozzarella de búfala, tomate Cherry confitado, rúgula y Grana Padano.",$29.900,29900,,1,,,,,0,,,UPwRyo0qqfiWqT5rdr8T,RMKG3sVjZQ0VBvNBr9mS,product
LUNCH Y DINNER,DESAYUNOS ESPECIALES,TOSTADAS,DESAYUNOS ESPECIALES > TOSTADAS,0,PROSCIUTTO E MOZZARELLA DI BUFALA,"Focaccia de la casa, prosciutto, queso crema de pesto, mozzarella de búfala, tomate Cherry confitado, rúgula y Grana Padano.",$38.900,38900,,1,,,,,0,,,0v0WiqFjiwthzuD17HqM,RMKG3sVjZQ0VBvNBr9mS,product
LUNCH Y DINNER,PARRILLA,CORTES TRADICIONALES,PARRILLA > CORTES TRADICIONALES,0,PUNTA DE ANCA,"400 gr de corte del cuarto trasero de la res, con recubrimiento externo de grasa, de textura firme y jugosa.",$59.900,59900,,1,,,,,0,,,BVpys0AMGatlengyiVcC,eGijHkKQu0jXlUMZ50gX,product
LUNCH Y DINNER,VINOS,VINOS POR COPA,VINOS > VINOS POR COPA,0,TINTO DE VERANO,,$24.900,24900,,1,,,,,0,,,ByY7wwjHiJrLYFMMmzQM,RFV536ilulj30CsVtpIm,product
LUNCH Y DINNER,CAFFÉ PANISSE,ESPRESSO,CAFFÉ PANISSE > ESPRESSO,0,MACCHIATO,,$7.000,7000,,1,,,,,0,,,U6Sgblv8t5tOdy7ZNaoD,pthTTlp9Ly1MELRURuEa,product
LUNCH Y DINNER,PASTICCERIA,GALLETERÍA,PASTICCERIA > GALLETERÍA,0,ALFAJORES,Colección especial de alfajores de la casa.,$9.200,9200,Dulce leche & coco: $9.200 | Limone: $6.900 | Arequipe & Avellanas: $6.900,3,,,,,0,,,feYGPiocmxRu4ve4Ysnm,LkE8sgn8MkOkEf1QCFGt,product
LUNCH Y DINNER,VINOS,VINOS POR COPA,VINOS > VINOS POR COPA,0,BLANCO DE VERANO,,$26.900,26900,,1,,,,,0,,,B8tns7de1FdkNLBNUPfh,RFV536ilulj30CsVtpIm,product
LUNCH Y DINNER,PASTICCERIA,GALLETERÍA,PASTICCERIA > GALLETERÍA,0,MACARONS,Selección de sabores de temporada Imagen de referencia.,$7.500,7500,Citrón: $7.500 | Arándanos: $7.500,2,,,,,1,d523590e-e632-4db6-afb8-cc899a0b53ae.webp,https://dvzwo3mu4ucsq.cloudfront.net/images/restaurants/toscana/product/d523590e-e632-4db6-afb8-cc899a0b53ae.webp,SzMuG8B4pno8VUhuh3ZD,LkE8sgn8MkOkEf1QCFGt,product
LUNCH Y DINNER,PASTICCERIA,GALLETERÍA,PASTICCERIA > GALLETERÍA,0,BISCOTTI DELLA CASA,Premium cookies.,$13.900,13900,Pistacchio: $13.900 | Lemon pie & merengue: $9.900 | Cioccolato: $9.900 | Red velvet: $9.900,4,,,,,1,40198199-b3a9-4783-91a6-0c49e98ebe54.webp,https://dvzwo3mu4ucsq.cloudfront.net/images/restaurants/toscana/product/40198199-b3a9-4783-91a6-0c49e98ebe54.webp,KUaEVp4D7iWrjryQPuHg,LkE8sgn8MkOkEf1QCFGt,product
LUNCH Y DINNER,PARRILLA,CORTES TRADICIONALES,PARRILLA > CORTES TRADICIONALES,0,BABY BEEF,"400 gr de corte magro de solomito de res a la parrilla, de inigualable terneza.",$60.900,60900,,1,,,,,0,,,bnpWX34Is5PXm2L2hvlW,eGijHkKQu0jXlUMZ50gX,product
LUNCH Y DINNER,VINOS,VINOS POR COPA,VINOS > VINOS POR COPA,0,VINO CALIENTE,,$24.900,24900,,1,,,,,0,,,gtuV3iOlX4tfxCWRSMYG,RFV536ilulj30CsVtpIm,product
LUNCH Y DINNER,VINOS,VINOS POR COPA,VINOS > VINOS POR COPA,0,SANGRÍA,,$26.900,26900,,1,,,,,0,,,U7ySLiBl7ZTmw9WMFv0X,RFV536ilulj30CsVtpIm,product
LUNCH Y DINNER,DESAYUNOS ESPECIALES,TOSTADAS,DESAYUNOS ESPECIALES > TOSTADAS,0,TRUFADA,"Pan Italiano, huevos cremados en Grana Padano, queso crema trufado y toques de cebollín.",$24.900,24900,,1,,,,,0,,,vx7CXYfQmQNnU1FXLv4L,RMKG3sVjZQ0VBvNBr9mS,product
LUNCH Y DINNER,RISOTTOS & PASTAS,PASTA ARTIGIANALE,RISOTTOS & PASTAS > PASTA ARTIGIANALE,0.25,RAVIOLI TARTUFO E FUNGI,"Pasta rellena de lomito de res, cremada en salsa trufada especial de la casa, finalizada con mozzarella y grana panado al horno.",$48.900,48900,,1,,,,,0,,,0R0x5k3HUWT5WdKLbun9,5qzaC7PMj0uUpqY1KBBi,product
LUNCH Y DINNER,RISOTTOS & PASTAS,PASTA ARTIGIANALE,RISOTTOS & PASTAS > PASTA ARTIGIANALE,0.25,RAVIOLI RICOTTA & ESPINACA,Pasta rellena en salsa pomodoro San Marzano terminada con queso mozzarella y Grana padano al horno.,$44.900,44900,,1,,,,,0,,,fnGWil9BsYbujFnTTBdS,5qzaC7PMj0uUpqY1KBBi,product
LUNCH Y DINNER,RISOTTOS & PASTAS,PASTA ARTIGIANALE,RISOTTOS & PASTAS > PASTA ARTIGIANALE,0.25,RAVIOLI DI SALMONE,"Pasta artesanal rellena de salmón, cremada a la Toscana con salsa pomodoro, espinacas, queso azul, y Grana padano, finalizada con camarones.",$50.900,50900,,1,,,,,1,96448016-2595-47ef-8414-6d3988ce36a8.webp,https://dvzwo3mu4ucsq.cloudfront.net/images/restaurants/toscana/product/96448016-2595-47ef-8414-6d3988ce36a8.webp,wAK5UuHuMlC7kQZfKtW1,5qzaC7PMj0uUpqY1KBBi,product
LUNCH Y DINNER,RISOTTOS & PASTAS,PASTA ARTIGIANALE,RISOTTOS & PASTAS > PASTA ARTIGIANALE,0.25,LASAGNA AL FORNO,"Receta clásica con pasta fresca de la casa, base bechamel y ragú de lomito en salsa pomodoro, finalizada con mozzarella y Grana Padano al horno.",$44.900,44900,,1,,,,,0,,,WPcSH23npXTdsN4L9ITQ,5qzaC7PMj0uUpqY1KBBi,product
LUNCH Y DINNER,DESAYUNOS ESPECIALES,PANINI,DESAYUNOS ESPECIALES > PANINI,1,ITALIANISSIMO,"Pan de la casa, Salami, pepperoni, mortadela italiana, queso crema de pesto, tomate fresco y rúgula.",$28.900,28900,,1,,,,,0,,,A6MalQK1kyVnFJag5lM8,khYijxRprwxYAfGfUZix,product
LUNCH Y DINNER,PARRILLA,CORTES CERTIFIED ANGUS BEEF,PARRILLA > CORTES CERTIFIED ANGUS BEEF,1,ASADO DE TIRA,"Corte con mayor marmoleo, suave y jugoso seleccionado de la mejor parte de la costilla de res.",$110.900,110900,,1,,,,,0,,,HBWAJw3mO7OWCwgSr5fR,FNwoIwcuTl2zEP3AZuR6,product
LUNCH Y DINNER,PASTICCERIA,TARTALETAS/PIE,PASTICCERIA > TARTALETAS/PIE,1,TARTALETA BLACKBERRY & VAINILLA CREAM,,$16.900,16900,,1,,,,,1,d21a3749-5d03-4662-9d1c-55a5c7b8dbfc.webp,https://dvzwo3mu4ucsq.cloudfront.net/images/restaurants/toscana/product/d21a3749-5d03-4662-9d1c-55a5c7b8dbfc.webp,TfaKDYmJsYHPbiJqPz2d,MVUl7PGXBMnuaavH7oV2,product
LUNCH Y DINNER,VINOS,DELLA CASA,VINOS > DELLA CASA,1,"PICCINI MEMORO ( TINTO, BLANCO, ROSÉ)",,$92.900,92900,,1,,,,,0,,,lGswL1ELTD6oefx0FdTZ,2NruVfF4PoQJZecOI2SR,product
LUNCH Y DINNER,DESAYUNOS CLÁSICOS,TRADICIONALES,DESAYUNOS CLÁSICOS > TRADICIONALES,1,CALENTADO,Clásica preparación de arroz y fríjoles acompañado con arepa de maíz y proteína a elección.,$22.000,22000,Huevos al gusto: $22.000 | Carne de res: $28.000,2,,,,,0,,,vz6wy3qtlTDBrDdvKB4x,9Qx3pnQdoCucYJkXAyfP,product
LUNCH Y DINNER,IL BAR,SPRITZ DELLA CASA,IL BAR > SPRITZ DELLA CASA,1,APEROL SPRITZ,"Aperol, soda y vino espumoso.",$36.000,36000,,1,,,,,0,,,yIdANzjGdLWvzodFizSU,jjqoEXKXUms5S5dTEQ64,product
LUNCH Y DINNER,BEBIDAS,JUGOS,BEBIDAS > JUGOS,1,JUGO DE MANDARINA,,$9.900,9900,,1,,,,,0,,,OZQEYmzGxKazGgsaDckc,SToC5qHsdZTHzjmE2Q9v,product
LUNCH Y DINNER,IL BAR,SPRITZ DELLA CASA,IL BAR > SPRITZ DELLA CASA,1,FRAGOLA SPRITZ,"Aperol, shrub de fresa, zumo de piña y Ginger beer.",$38.900,38900,,1,,,,,0,,,P3nqCdUGSuWOPFUfurbV,jjqoEXKXUms5S5dTEQ64,product
LUNCH Y DINNER,DESAYUNOS CLÁSICOS,TRADICIONALES,DESAYUNOS CLÁSICOS > TRADICIONALES,1,CALDO DE COSTILLA,Tradicional caldo de costilla de res.,$24.900,24900,,1,,,,,0,,,UloyGFeThOxDx880Y36Q,9Qx3pnQdoCucYJkXAyfP,product
LUNCH Y DINNER,PASTICCERIA,TARTALETAS/PIE,PASTICCERIA > TARTALETAS/PIE,1,TARTALETA LIMONE & PISTACCHIO,,$14.900,14900,,1,,,,,1,ad894c70-4707-4c41-8e99-80cbf6e740f4.webp,https://dvzwo3mu4ucsq.cloudfront.net/images/restaurants/toscana/product/ad894c70-4707-4c41-8e99-80cbf6e740f4.webp,coGLpFIrjMUMKOY46ATf,MVUl7PGXBMnuaavH7oV2,product
LUNCH Y DINNER,PARRILLA,CORTES CERTIFIED ANGUS BEEF,PARRILLA > CORTES CERTIFIED ANGUS BEEF,1,PICANHA,Perfecta punta de anca con terneza garantizada.,$120.900,120900,,1,,,,,0,,,fKqcL4phBOba3k722uS1,FNwoIwcuTl2zEP3AZuR6,product
LUNCH Y DINNER,DESAYUNOS ESPECIALES,PANINI,DESAYUNOS ESPECIALES > PANINI,1,MILANESA DE LA CASA,"Pan de la casa, Milanesa de pollo, aderezo césar, tomate fresco y rúgula.",$26.900,26900,,1,,,,,0,,,6tvZHJoJeRFN1rIVrScU,khYijxRprwxYAfGfUZix,product
LUNCH Y DINNER,PASTICCERIA,TARTALETAS/PIE,PASTICCERIA > TARTALETAS/PIE,1,APPLE PIE,,$17.900,17900,,1,,sí,,,1,28fd6a5c-5308-4cf6-a8cb-67600f56fe8a.webp,https://dvzwo3mu4ucsq.cloudfront.net/images/restaurants/toscana/product/28fd6a5c-5308-4cf6-a8cb-67600f56fe8a.webp,Pjjc592ZfVHCa5oQsb8q,MVUl7PGXBMnuaavH7oV2,product
LUNCH Y DINNER,IL BAR,SPRITZ DELLA CASA,IL BAR > SPRITZ DELLA CASA,1,MANDARINA SPRITZ,"Tequila, Aperol, Cordial cítrico de mandarina herbal.",$42.900,42900,,1,,,,,0,,,VIhp0zh61p3JL4DiIt0m,jjqoEXKXUms5S5dTEQ64,product
LUNCH Y DINNER,PARRILLA,CORTES CERTIFIED ANGUS BEEF,PARRILLA > CORTES CERTIFIED ANGUS BEEF,1,NEW YORK,"Lomo angosto con un poco de grasa subcutánea que ayuda a aumentar su sabor y jugosidad, terneza garantizada.",$120.900,120900,,1,,,,,0,,,eGRO5QlSXZHOQwdUTvya,FNwoIwcuTl2zEP3AZuR6,product
LUNCH Y DINNER,BEBIDAS,JUGOS,BEBIDAS > JUGOS,1,MANGO-MARACUYÁ,,$9.900,9900,Agua: $9.900 | Leche: $10.900,2,,,,,0,,,y0wxqxuHGBfr9bNb34eL,SToC5qHsdZTHzjmE2Q9v,product
